ID,GER,Perplexity,Flesch-Kincaid,Gunning Fog Index,ADD,PTD,TTR,Lexical Density,Local Coherence Score,GRUEN,Sentiment
0,0.0,12.886008262634277,17.54,20.02,2.280701754385965,5.833333333333333,0.7037037037037037,0.562962962962963,0.7744409881381048,1,0.18125
1,0.0,12.456938743591309,10.19,18.55,2.149532710280374,5.833333333333333,0.7154471544715447,0.6016260162601627,0.7703943464941992,1,0.1775
2,0.0,15.647812843322754,10.4,20.01,2.0283018867924527,5.333333333333333,0.6929133858267716,0.5748031496062992,0.7681997540982053,1,0.03333333333333334
